20,芸能,イジリー岡田「エロNG」で8年仕事なかった時代 最低月収2万円も,https://image.news.livedoor.com/newsimage/stf/1/0/10c7c_50_379b0cbc_8fd5d61a-m.jpg,　タレントのイジリー岡田が２９日、テレビ朝日系「しくじり先生　俺みたいになるな！」で、イジリー岡田という芸名の由来を明かし、オードリー若林正恭らを驚かせた。　イジリーは芸歴５年目でテレビ東京系の深夜番組「ギルガメッシュＮＩＧＨＴ」に出演し、人気者になった。このイジリー岡田という芸名について、「イジリーってどういう意味かわかる？」と質問。平成ノブシコブシの吉村崇は「エッチ系？のイメージ。違うんですか？」と答えた。　これにイジリーは「違うんです」と否定し「客いじりがうまいっていうことから」イジリーとなったと説明するとスタジオはどよめき。ハライチの澤部佑は「技術から？腕からきた名前？」と驚くと、イジリーは「職人の名前です」と胸を張った。　もともと萩本欽一に憧れて芸能界に入ったが、ギルガメでは「高速ベロ」を武器にエロコーナーを担当するなど本来はやりたくない仕事で人気が出てしまった。その後、イジリーはギルガメ終了後に「エロい仕事はＮＧ」としたところ、約８年「ほぼ仕事無し」という状態に。最低月収は２万円という極貧時代に突入した。　だが０６年に「アメトーーク」でイジリーの代名詞でもある高速ベロを披露する機会があり、そこから再び仕事も上向きに。「自分が捨てようとした芸に助けられた」と振り返り、「一長一舌」（いっちょういったん）という言葉を届けていた。
21,芸能,SMAP時代ののどケアは適当？木村拓哉のジョークに一部ファンは不満も,https://image.news.livedoor.com/newsimage/stf/2/3/2362a_1399_69239042_86da7430-m.jpg,「ＢＧ〜身辺警護人〜」（テレビ朝日系）に主演する木村拓哉（４７）が、元ＳＭＡＰファンをピリつかせている。　キムタクはもっか番宣に大忙しで、２９日放送の「帰れマンデー見っけ隊！！　３時間ＳＰ」（テレ朝）に出演。ドラマで共演している斎藤工や菜々緒らとともに人気コーナー「帰れま１０」に登場した木村は、お笑いコンビ「ミキ」から聞かれる形で、２月に開催したＳＭＡＰ解散後初のソロツアーについて答えた。　解散後はもうライブをするつもりはなく「ちょっと拒否ってた」というが、アーティスト仲間から「もう１回やらないの？」という声が多数届き、受け流せなくなったことで再びステージに立つことになったという。　ソロになったことで、ずっと歌いっぱなしのため「初めてのどのケアをしました」と告白。さらにジョークっぽくではあったのだが「今まで（ＳＭＡＰ時代）はもうなんか、適当」とまで口にしたのだ。　これに納得がいかないのが元ＳＭＡＰファン、特に香取慎吾、草磲剛、稲垣吾郎の「新しい地図」のファンたちだ。「冗談だということは分かるのですが、昔から応援してきた人にとっては決しておもしろい発言ではありません。それでなくても新しい地図のファンたちは、木村のソロライブに複雑な思いを抱えているからです」と芸能関係者。　それは木村がライブで「夜空ノムコウ」などＳＭＡＰ時代の楽曲を披露したからだ。一方、新しい地図はこれまで３人やソロでライブを行っているが、パフォーマンスしたことはない。「
22,芸能,有吉弘行の意外と地味な私生活 自粛生活で自炊にハマる？,https://image.news.livedoor.com/newsimage/stf/f/c/fc46e_1643_bdcdc6c4689ea4b6961cb1301bddce7c-m.jpg,目撃！ハリコミ24都内　17時15分帰宅する途中、コンビニに立ち寄り、買い物を済ませた有吉弘行。忙しい毎日だが、私生活は意外と地味だ　自粛生活の影響で、自炊にハマる芸能人が増えている。お笑い芸人の有吉弘行(46)もその一人。６月中旬の夕方５時過ぎ、彼の姿は都内のとあるコンビニにあった。入店するなり、キャベツの千切り、レモンなどをカゴに入れていく有吉。今夜は、トンカツかフライでも揚げるのだろうか。「自炊にハマっている」とテレビで明かしていながらも、コンビニで一人前の千切りキャベツを調達するあたりに、一人暮らしの侘(わび)しさが感じられる。　有吉といえば、不倫報道ですっかり時の人となってしまった『アンジャッシュ』渡部建(47)のことを、かねてからバラエティ番組でコキ下ろしていた。「もとは有吉のポン酢好きを渡部が揶揄したのがきっかけで、二人の言い合いは
23,スポーツ,日本ハム・上沢が復帰登板で三者連続三振！　ツイッター民は歓喜　,https://image.news.livedoor.com/newsimage/stf/a/1/a121b_1399_5f644f1f_1a575c34-m.jpg,　エースの復帰登板に、多くのファンが沸いた。日本ハムの上沢直之投手（２６）が３０日、本拠地開幕戦となるソフトバンク戦（札幌ドーム）に先発し、初回の栗原、柳田、今宮から三者連続三振を奪う完ぺきな立ち上がりを見せた。　この日の登板は２０１９年６月１８日のＤｅＮＡ戦（横浜）でソトの打球を左ひざに受けて故障して以来、実に３７８日ぶり。久々を感じさせない上々の立ち上がりに、日本ハムファンは大熱狂した。　ツイッターでは「三者連続三振」がトレンド入りし「その笑顔が見たかったんやで」「涙出てきそう」などと歓喜のツイートであふれた。
24,スポーツ,織田信成、膝の手術を受けることを報告「先生方に相談して」,https://image.news.livedoor.com/newsimage/stf/e/e/ee397_273_d9ddf863_42c4791b-m.jpg,プロフィギュアスケーターの織田信成が29日に自身のアメブロを更新。膝の手術を受けることを報告した。この日、「術前検査」というタイトルでブログを更新。「今日は膝の手術を受けるため病院で術前検査に行ってきました」と報告。続けて、手術を受ける理由について「左膝の痛みが取れず自粛期間中も左足を強化するトレーニングを自分なりに積んできましたが良くならず」と明かし「先生方に相談して今週手術する事にしました」と説明した。しかし、「大きな手術ではなく1日で退院できる」と述べ「大きく仕事に影響するものではありませんがしっかり治してまた氷の上に立てるように頑張ります！」と意気込みをつづりブログを締めくくった。この投稿に読者からは「応援しています！」「完全快復を祈っています」「手術成功しますように」「驚きました」などのコメントが多数寄せられている。
25,スポーツ,阪神新助っ人ボーア来日初失策　第１打席で安打、打撃上向きも守備でミス,https://image.news.livedoor.com/newsimage/stf/b/a/ba50f_50_7d610667_bf553222-m.jpg,　「中日−阪神」（３０日、ナゴヤドーム）　阪神の新外国人ジャスティン・ボーア内野手が来日初失策を記録した。　「５番・一塁」に入ったボーアは３試合連続のスタメン出場。二回の第１打席でチーム初安打となる中前打を放つなど、３戦連続の安打をマークする。開幕から１８打席連続無安打で始まった打撃は少しずつ上向きだが、守備でミスが出た。　二回１死走者なしから中日・高橋はボテボテの一塁へのゴロ。余裕を持って捕球にいったボーアだが、ボールはグラブの下を通過。まさかの失策に、ボーア自身も信じられないという表情で立ち尽くした。　今季の阪神野手では初エラー。嫌な流れとなったが、先発・青柳が続く阿部を遊撃併殺に打ち取り、先制は許さなかった。
26,スポーツ,薬丸裕英の次男がブンデスのフロント入り…隼人さん、デュッセルドルフに,https://image.news.livedoor.com/newsimage/stf/b/0/b0c26_60_3f0d93a5_d2038a19-m.jpg,　タレントの薬丸裕英（５４）の次男、薬丸隼人さん（２７）が、サッカー・ドイツ１部のデュッセルドルフのフロント入りすることが３０日、分かった。この日、同クラブが日本語の公式ホームページで発表した。　隼人さんは小学校１年からサッカーをはじめ、ＧＫやＭＦで活躍。横河武蔵野のジュニアユースなどをへて、１８歳でスペイン２部サバデルに加入した。その後はイングランドなどでもプレーしていた。　デュッセルドルフでは日本デスクに就くという。瀬田元吾さん（３９）が今季限りで退職することになり、廣岡太貴さんと共に後任に指名された。デュッセルドルフは日系企業が欧州の拠点にしており、日本人も多い。かつては原口、宇佐美、大前らが所属していた。日本との交流を深める同クラブの重要な役職を任される。デュッセルドルフは今季１７位で終え、来季は２部に降格する。　薬丸隼人さんは３男２女の５人きょうだいで、長男の薬丸翔（２９）は俳優。母は元アイドルの旧姓・石川秀美さん。
27,スポーツ,広島　有観客試合は全席指定席　自由席購入者は払い戻し対応へ,https://image.news.livedoor.com/newsimage/stf/f/b/fb616_50_e8cec424_71600766-m.jpg,　広島は３０日、「２０２０シーズン主催試合の観戦席数についての指針」を発表した。安全な試合開催へ行政と協議を重ねながら、ステップを設けて観戦席数を決定していく。有観客での主催試合は７月１４日からになる。　また、球団は「万が一来場されたお客様が新型コロナウイルスに感染されていた場合に、着席されていた座席を特定し保健所へ連絡するため、また座席確保のための開門待ちの際にできる行列での密集・密接を避けるため」に全席指定席とすることを決定した。　それに伴い、８月１８日（火）ＤｅＮＡ戦〜１０月１１（日）ヤクルト戦２２試合の自由席購入者を対象に、払戻手続きを行う。７月１日（水）からマツダスタジアム払戻し窓口、ご購入店舗、球団へのご返送にて受け付ける。観戦席数のステップは、以下の通り。　ステップ１・無観客　７月３日（金）阪神戦〜７月９日（木）ＤｅＮＡ戦の６試合。　ステップ２・年間指定席のみ５０００席。７月１４日（火）巨人戦〜７月３０日（木）中日戦の９試合で実施。　※年間指定席購入者のみ観戦可能。上限５０００席のため、年間指定席購入者をグループ分けして案内。密接を防ぐため、前後左右の座席を空ける。　ステップ３・１万６５００席（政府のイベント開催制限目安による定員の５０％）　８月７日（金）阪神戦〜　年間指定席に加えて一般入場券を発売し、最大約１万６５００席となる。観客同士の密接を防ぐため、前後左右の座席を空ける。グループ席、団体席については利用人数を制限して発売予定。　ステップ４・２万９０００席　前後左右空けていた座席を、通常通りに戻し、内野自由席エリアを指定席として発売。ステップ２、３で前後左右の席を空ける必要のある試合開催では、日程変更のない試合でも販売済の入場券払戻しを実施。ステップ４の２万９０００席での開催時は、内野自由席のみ払戻を行う。ステップ３からステップ４への移行は日程が決まり次第、発表。　また、新たな入場券の販売は状況を見ながら時期を検討し、試合を区切りながら球団ＨＰにて行う予定。入場券の購入、来場前には「広島東洋カープ主催試合ご観戦の際の感染症対策とお客様へのお願い」を確認するよう呼びかけた。
28,スポーツ,イチロー氏「夢が見つかっていないのは、実は良い状態」 悩む小学生に助言,null,"昨年3月に現役を引退したイチロー氏が、SMBC日興証券のWEB動画「おしえて！イチロー先生」で、ある小学生の悩み相談に応じた。WEB動画「おしえて！イチロー先生」で教壇に立つイチロー氏YouTubeで1,000万再生を突破するなど、大好評だったWEB動画企画の第2弾。今回は、イチロー氏が憧れていたという「先生」になり、子どもから大人までの様々な質問に答えた。その中で、ある小学生が、「中学受験に挑戦しようと思っていますが、将来の夢を決めていないまま進路を決めてしまっていいのでしょうか?」と悩みを打ち明けると、イチロー氏は「僕の場合は野球選手になるという、最終目標ではないけれども1つ大きな夢があって、それに向けて進んでいくことができたので、確かに迷うことはなかった」と自身に置き換えた。一方で、「僕は野球選手の中ではすごく細くて、『そんな細い体でできないよ』ってみんなに言われたのね」と周囲には否定的な意見も多かったことに触れ、「中途半端に勉強ができたので、先生たちは野球じゃなくて勉強の方で進んでほしいと。だけど、自分の意志をそこは貫いて、僕は勉強を完全にそこで捨てました」とターニングポイントを振り返った。その上で、「自分の夢がまだ見えていない時というのは、どこかで一生懸命取り組んでいれば、そうすると見えてくるんじゃないかって。今、迷っている状態とか見つかっていない状態というのは、実は良い状態なんじゃないかなって、今、聞いてみて思う」と前向きに捉えたイチロー氏。「一生懸命生きていると、それが見えてくると思う」と小学生に優しく語りかけ、「いろいろな体験をすることでしか見えてこない気がする」とアドバイスしていた。SMBC日興証券の公式YouTubeチャンネルでは、計27本の「おしえて！イチロー先生」をアップ。イチロー氏の名言の数々が、第1弾に続いて話題を呼んでいる。"
29,映画,有名俳優と遭遇してテンパり頭が真っ白になるエル・ファニングがかわいい！『レイニーデイ・イン・ニューヨーク』本編映像,null,"7月3日（金）公開の映画『レイニーデイ・イン・ニューヨーク』より、有名俳優と遭遇してテンパり頭が真っ白になるエル・ファニングの姿を捉えた本編映像が解禁となった。Photography by Jessica Miglio ©︎2019 Gravier Productions, Inc.脚本家のテッド・ダヴィドフ（ジュード・ロウ）と別れ、失踪した映画監督のローランド・ポラード（リーヴ・シュレイバー）を探しに撮影スタジオにたどり着いたアシュレー（エル・ファニング）。そこで偶然出会ったのは、人気俳優でプレイボーイとしても名高いフランシスコ・ヴェガ（ディエゴ・ルナ）。解禁された映像では、アシュレーが目を丸くして「ウソ…フランシスコ・ヴェガね」と驚くシーンから始まる。興奮して顔を蒸気させながら「私のルームメイトは鼻血を出すわ」と続けて、「こんなこと…フランシスコ・ヴェガなのね」と本人と話していることにまだ信じられない様子で舞い上がっている姿が。アシュレーを一旦落ち着かせようと、ヴェガは「肝心なのは君は誰かだ」と問いかけると、高ぶった気持ちのまま「私は…頭が真っ白で出てこない」と自分の名前すら忘れてしまうほど。終始アシュレーのテンパっている様子が可愛らしいシーンだ。本作では、登場人物たちが自分のアイデンティティに悩む姿が描かれる。ギャツビー（ティモシー・シャラメ）はまだ自分が何者かを見出せず悩み、脚本家のダヴィドフは、常に監督であるポラードの影に隠れ、ポラードはかつての芸術家としての自分を見失ってしまい、ヴェガはいつも似たような役をあてがわれることに苦悩している。ウディ・アレン監督は「登場人物たちは、外面ではなく内面の自分を見てもらうことを求めている。これは誰にでも言えることだ。恋した相手には自分を見てほしい。もちろん視覚的にではなく、相手の人生において印象に残る存在になりたいんだ」と語る。解禁された映像のアシュレーの困惑ぶりは、可愛らしくも、まさにアイデンティティに悩まされるキャラクターの姿を絶妙に表現している。映画『レイニーデイ・イン・ニューヨーク』は7月3日（金）より全国公開(C)2019 Gravier Productions, Inc.映画ランドNEWS - 映画を観に行くなら映画ランド"
30,映画,「鬼滅の刃」人気3人組「おっきいまめめいと」受注生産ヌイグルミで新発売！,https://image.news.livedoor.com/newsimage/stf/2/c/2cf5b_248_8b02279d035d9bbf9448a2e7aebce199-m.jpg,ムービック社が展開するヌイグルミブランド「まめめいと」より、人気漫画「鬼滅の刃」の主要キャラクター3人をモチーフにした「おっきいまめめいと」が、受注生産で新発売されることがわかった。・『鬼滅の刃』が歯ブラシに！ 13種類のラインナップで発売 「鬼滅の刃」は、「週刊少年ジャンプ」に連載された吾峠呼世晴による大人気漫画。人と鬼との間で展開される戦いや、切ない関係を描く。5月に人気絶頂で最終回を迎え、7月3日発売の第21巻初版は300万部以上を記録。シリーズ累計発行部数は8000万部を超え、2020年10月には、TV放送されたアニメ版続編の劇場公開も控える。新型コロナウイルスが感染拡大した3月以降の動画配信サービスの人気コンテンツランキングでは（GEM Partners株式会社調べ）、アニメのTV放送シリーズが堂々の首位。「Amazonプライム・ビデオ」「Hulu」「U-NEXT」「dアニメストア」「ABEMAプレミアム」の5サービスで首位を獲得している。今回、ムービック社はそんな同作の人気キャラクターである竈門炭治郎、我妻善逸、嘴平伊之助とコラボレーション。「おっきいまめめいと」として、サイズが約35センチのヌイグルミを3種展開する。価格は各5830円（税込）。発売日は10月9日頃を予定しており、受注期間は6月29日から7月29日までの1ヵ月間。全国のアニメイト、アニメイトオンラインショップ、ムービック通信販売にて予約を受け付ける（https://www.movic.jp/shop/r/r100747）。「鬼滅の刃」にまつわるコラボ商品は、これまでにも歯ブラシやガチャ、お菓子など多数展開されており、いずれも人気を博している。「おっきいまめめいと」シリーズもファンの注目を集めそうだ。　【関連記事】［動画］ずぶ濡れソニックがまさかのもふもふキュートに♡映画『ソニック・ザ・ムービー』本編映像【週末シネマ】『鬼滅の刃』ガチャ行列もできた爆人気の理由とは？／#うちで過ごそう［動画］あの伝説的作品がIMAX＆4Dで緊急公開！映画『ダークナイト』予告編「鬼滅ロス」はお菓子でリカバリー！ 禰豆子の竹パン、鬼滅ベビースターなど次々
31,映画,タイガー・ウッズの伝記書籍がドラマ化！,https://image.news.livedoor.com/newsimage/stf/9/1/9106e_983_9f0ec5bc_a307a919-m.jpg,ゴルフをしない人でも一度はその名を耳にしたことがあるタイガー・ウッズ。アメリカ出身のプロゴルファーで、現在もなお活躍し続けている彼の伝記がドラマシリーズとして製作されることが明らかになった。米Deadlineが報じている。タイトル未定のこの新作は、2018年に出版されたジェフ・ベネディクトとアルメン・ケティアンによって書かれた「Tiger Woods（原題）」という伝記を元にしている。同作はニューヨーク・タイムズのベストセラーにも選ばれた作品で、他のプロゴルファーやタイガーの長年のカイロプラクターであるマークリンゼイを含め、そのインタビューの数は250にも及ぶ。幼少期から天才児として圧倒的な強さを誇ったタイガー。2008年の全米オープンではトリプルグランドスラムという快挙を成し遂げる。だが、2009年に大々的に報道された自動車事故と不倫スキャンダル、左膝痛の再発も重なり低迷。書籍では激動の私生活、キャリア、そしてゴルフ人生での復活を果たすまでのストーリーが描かれている。ドラマの脚本を担当するのは、『アメリカン・ゴッズ』や『マーベル　ランナウェイズ』のプロデューサーとして知られるロドニー・バーンズ。このプロジェクトには、大ヒット大河ドラマ『ゲーム・オブ・スローンズ』やサスペンスドラマ『サバイバー：宿命の大統領』などを手がけるスタジオ、エンターテイメント360と『クィア・アイ』や『Real Housewives（原題）』シリーズなどのリアリティー番組を主に手がけるスポーク・スタジオが共同で進める。原作者のベネディクとケティアンの二人も製作総指揮に名を連ねる。このドラマ版でタイガーを演じるキャスト情報などは現時点では明らかになっていない。続報が入り次第、お伝えしていきたい。（海外ドラマNAVI）  Photo:タイガー・ウッズ (c)Hubert Boesl/FAMOUS
32,映画,映画館、座席数制限で厳しい経営…流れに従い「最大限の努力を」,https://image.news.livedoor.com/newsimage/stf/9/c/9c6f2_97_59b318a0_7b20677d-m.jpg,　30日、「映画館に行こう！」キャンペーン2020の発足記者会見が都内で行われ、アンバサダーを務める俳優の役所広司、実行委員顧問の岡田裕介、キャンペーン委員長の松岡宏泰が出席。日本映画製作者連盟会長でもある岡田は、映画館の座席が満席の約50パーセント以下でしか稼働できない現状について見解を述べた。　先日、全国興行生活衛生同業組合連合会（通称:全興連）が提示した「映画館における新型コロナウイルス感染拡大予防ガイドライン」によると、映画館では現在、十分な座席間隔を確保するため、前後左右を開けた座席数での営業となっている。この状況について、報道陣から「経営的に厳しいのでは？」と質問が飛ぶと、岡田は「きついです」と率直に回答した。　続けて「でも、世の中の流れに従ってやる。今はまだ新作映画の公開が少ないですが、7月半ばぐらいから東宝さんの作品も公開され、8月になればそろってくる。そのころから本格的に元に戻せればいいのだが」と希望を述べる岡田氏。松岡も「映画館を運営している皆さん、配給チーム、制作サイドもみな、100パーセントの座席数で営業をしたいという思いはあります。でも自分たちだけで決めることはできません。専門家の先生の話を聞きながら、進めていきたい」と語る。　しかし現在、東京を含め、新型コロナウイルスの感染者数は再び徐々に増えてきている。「しっかり（感染の）推移は見守っていかなければいけない。幸い映画館でクラスターは起きていませんが、今後もそうならないように、最大限の努力をしていきたい」と慎重な意見も述べる岡田。松岡も「いまは映画館全体で物事を考えようという意見になっている。新型コロナウイルスは、何が起こるか全くわからない。現時点でなかなかスパッと決められないことが難しい」と頭を悩ませているようだ。　こうした状況下、映画館での上映ではなく配信への移行を余儀なくされた作品もいくつか見受けられた。松岡は「緊急事態宣言で映画館が休業しているなか、作り手としてはいち早く鑑賞していただきたいという思いがあり、配信という形になった作品もあると思います。でも、95パーセント以上の作品が“延期”という形をとりました。まだ映画館で上映することに価値があると思っている関係者が多いということだと思う」とする一方で「映画館上映の後で、配信にお世話になるという関係性はあるので、敵という感覚は全くないです」と述べていた。　「映画館に行こう！」キャンペーンは、本日から2020年8月31日までの約2か月間、「映画館は安全で、安心で、楽しい場所である」ことをあらゆる映画人が発信していくプロジェクト。（磯部正和）
33,映画,『ヘアスプレー』女優が同性愛者とカミングアウト,https://image.news.livedoor.com/newsimage/stf/6/8/68608_97_7ecc20e1_1cad3dbc-m.jpg,　映画『ヘアスプレー』（2007）で主人公トレーシーを演じた女優ニッキー・ブロンスキー（31）が28日、同性愛者であることをSNSで明かした。　6月は世界でLGBTに関するイベントが行われるプライド月間で、ニッキーはショート動画投稿アプリ・TikTokに、ダイアナ・ロスが歌う「アイム・カミング・アウト」の「I'm coming out. I want the world to know. Got to let it show」（日本語訳：カミングアウトするわ。世界に知らせたいの。見せてやらなきゃ）という歌詞に合わせて踊る動画をアップ。「わたしはゲイ（同性愛者）なの！」とコメントを添えて、カミングアウトした。　ニッキーは『ヘアスプレー』でジョン・トラヴォルタ、ザック・エフロンらと共演し、第65回ゴールデン・グローブ賞女優賞（コメディー／ミュージカル）にノミネート。その後、ドラマ「アグリー・ベティ」シーズン3や「SMASH」シーズン2にゲスト出演したほか、昨年9月に日本で公開された『ラスト・ムービースター』（2017）にも出演していた。（編集部・中山雄一朗）
34,映画,ノーマン・リーダスが日本周遊！『ライド with ノーマン・リーダス』シーズン4が日本独占配信,https://image.news.livedoor.com/newsimage/stf/0/9/09079_983_fb37bd5a_17f900ff-m.jpg,"大ヒットドラマ『ウォーキング・デッド』のダリル役で知られるノーマン・リーダスが仲間とともにツーリングで世界各地を巡る人気の旅番組『ライド with ノーマン・リーダス』シーズン4が、Huluにて8月18日（火）から日本独占配信となる。このシーズンはなんと日本にもやってきている。また、『ウォーキング・デッド』シーズン9の吹替版も配信される。無類のバイク好きとして知られるノーマンが、仲間とともに世界各国を訪れ、各地の絶景やその土地に根づく文化や歴史を紹介する『ライド with ノーマン・リーダス』シーズン4の舞台はアメリカ、コスタリカ、ウルグアイ、そして日本。かつて日本に住んでいたこともあるノーマンは、第2話、第3話で関東と関西をそれぞれ巡り、様々な日本文化を体験。ゲームデザイナーの小島秀夫や、デザイナーやラジオDJ、俳優などマルチに活躍する野村訓市といった彼と親交の深い日本の著名人も登場。また第1話では、『ウォーキング・デッド』でダリルの兄メルルを演じたマイケル・ルーカーとの""兄弟""再共演が実現！　二人で同作制作の本拠地であるジョージア州セノイアを目指し、ラストには感動のサプライズが待ち受けている。その他にも『ウォーキング・デッド』のベータ役ライアン・ハースト、『THIS IS US／ディス・イズ・アス』のマイロ・ヴィンティミリアなどが姿を見せる。  Huluではさらに、『ウォーキング・デッド』シーズン9の吹替版を8月7日（金）から独占配信。字幕版はシーズン1〜10を配信中（未完成のシーズン10最終話は除く）。配信情報・Huluプレミア『ライド with ノーマン・リーダス』シーズン4（字幕版）...8月18日（火）から独占配信。以降、毎週火曜日に一話ずつ追加予定（全6話）・『ウォーキング・デッド』シーズン9（吹替版）...8月7日（金）から全話独占配信（海外ドラマNAVI）  Photo:『ライド with ノーマン・リーダス』シーズン4© 2020 AMC Film Holdings LLC. All rights reserved.『ウォーキング・デッド』シーズン9© 2018-2019 AMC Film Holdings LLC. All rights reserved."
35,グルメ,サブウェイ「タンドリーサラダチキン」発売、肉量1.5倍の「得盛・タンドリーチキン」も,null,サブウェイ「タンドリーサラダチキン」日本サブウェイ合同会社が展開するサンドイッチ・チェーン「サブウェイ」は7月1日から、「タンドリーサラダチキン」を全国のサブウェイ店舗(一部除く)で発売する。期間限定で、8月25日までの販売を予定している。食欲不振による夏バテや体型が気になり始める季節に向け、食欲増進効果もあるスパイスが効いた新作サンドを発売する。「タンドリーサラダチキン」(税別450円)は、10種類以上のスパイスとヨーグルトをじっくりと染み込ませた鶏モモ肉を、直火でジューシーに焼き上げた暑い夏でも食欲をそそるサンドイッチ。おすすめのソースは、期間限定の「ピリ辛チポトレソース」と定番の「コク旨マヨソース」の2種類で、好みの辛さに合わせて選べる。「ピリ辛チポトレソース」は、タンドリーチキンのスパイスとソースのスモーキーなハーモニーが生み出す辛みが特徴で、ピリッとしたスパイス好きの人に、「コク旨マヨソース」は辛さを少し抑えつつタンドリーチキンのスパイスの香りを楽しみたい人におススメだという。肉の量が1.5倍の「得盛」も登場する。「得盛・タンドリーチキン」 (税別540円)は、ジューシーなタンドリーチキンを3個サンドした食べ応え抜群の商品。サブウェイ「得盛・タンドリーチキン」
36,グルメ,1杯1600円のラーメン、その実力は？ 1時間並んで食べてみた,https://image.news.livedoor.com/newsimage/stf/c/1/c18c0_963_6d291e39_58d81acf-m.jpg,　今では完全にブームから文化になっているラーメン。近年「安い」といえないような価格のメニューも珍しくない。　しかし、消費者はラーメンに1000円以上は出さない「1000円の壁」といった言葉も度々語られている。そんな中、それをゆうに超える1600円という高値をつけたラーメン屋がある。本当にその価値はあるのか？　実際に食べに行った。◆1000円オーバーなのに…1時間の行列 　秋葉原駅から徒歩1分の高架下に店を構える「麺処ほん田　秋葉原総本店」。開店する11:30にはすでに30人あまりの行列ができていた。 　筆者も約1時間の行列の末に入店。店内はカウンター5席にテーブルが4卓（12席）とこじんまりした作り。注文したのは看板メニューのひとつである「特製醤油」で、1500円。しかも、麺類はもっとも安いもので1100円。この価格設定、強気を超えて無謀とさえ感じられる。　ただし、そのイメージはラーメンが提供された瞬間に覆される。香ばしい醤油の香りのなかに浮かぶ、あらゆる肉。同店のウリの1つはチャーシューの美味しさで、皮付きの鶏モモと豚肩ロース、豚ロースの3種類が入っている。鶏モモはグリルチキンのようなジューシーさでプリップリ、さっぱりめだが存在感のある肩ロース、柔らかく溶けるようなロースが、一杯のラーメンに全て入っている。　スープも動物系に魚介系を合わせた出汁を使っているとのことだったが、これらのチャーシューの旨味がスープに行き渡り、動物系の印象を強めている。ブームによって裾野を広げたラーメン業界では、一般人気のために甘味や酸味を押し出しているところが多いが、こちらのスープはそれが抑えられ塩気を中心としたソリッドな印象で、迎合しない哲学まで感じられるようでさえある。　そして麺は仕入れたものではなく、自家製麺。店内に製麺室があり、そこでつくられたこだわりの麺が使われている。細麺でつやがあり、ツルツル感が強いので、思い切りすすると食感の良さと醤油の風味が口に広がる。◆1600円のつけ麺。その実力は？　もうひとつの看板メニュー「特製塩つけ」は、さらに高値の1600円。まず、麺とスープより先に藻塩とすだちが小皿に乗せられやってきた。つけ麺であるにもかかわらず、まずは麺をこの塩と酢橘だけで食べて欲しいという。自家製麺に絶対的な自信が垣間見える。　やってきたつけ麺は、さきほどのラーメンよりやや太めではあるが、一般的なものよりは細いもの。ご指定の通り、塩を振って食べてみると、これが鮮烈だった。ツルツルの食感で小麦の香りが強く、塩だけで十分に料理として成立している。そこに酢橘を加えて二口目にすすむと、柑橘系の爽やかさが広がりこれだけで麺を完食できてしまいそうだ。それをなんとか堪え、つけ汁でいただく。 　こちらにもラーメン同様に、鶏モモ・豚肩ロース・豚ロースのチャーシューが、麺をつける隙間のないほどにひしめき合って入っている。その肉の旨味と出汁とやや強めの塩味でパンチがあるが、それに負けない麺の美味しさがさらに引き立つ。食べ終わりの頃になると、つけ麺ではおなじみの「スープ割り」ようのスープが提供され、それをつけ汁に入れてスープを味わう。今度は煮干しだろうか、魚介系の印象が前面に押し出された新たな風味に変わっていて驚く。　どちらの一杯も大変美味しかった。あくまで筆者の個人的な感覚だが、両方とも塩気がやや強いように思う。空腹時の一口目はそれが喜びになるが、濃い味のすきな筆者でさえ後半は若干、疲れのようなものを感じた。　とはいえ、チャーシューの美味しさと量、芯の通ったスープの旨味、店内でつくられる麺の心地よい口当たりは、1500〜1600円でも高くないと思える。週末だったからか、店内には家族連れもいた。もしかすると、麺処ほん田は「ちょっと豪華なものを食べに行こう」という時にステーキや寿司などと並んで候補にあがるような、ラーメンの枠を超えた存在になっているのかもしれない。＜取材・文／Mr.tsubaking＞【Mr.tsubaking】Boogie the マッハモータースのドラマーとして、NHK「大！天才てれびくん」の主題歌を担当し、サエキけんぞうや野宮真貴らのバックバンドも務める。またBS朝日「世界の名画」をはじめ、放送作家としても活動し、Webサイト「世界の美術館」での美術コラムやニュースサイト「TABLO」での珍スポット連載を執筆。そのほか、旅行会社などで仏像解説も。
